original_title,genres,popularity
Top Five,Drama|Comedy,15.896312
Prophecy,Horror|Science Fiction,8.61659
Stir of Echoes,Horror|Mystery|Thriller,6.044161
Philomena,Drama,29.019504
The Upside of Anger,Comedy|Drama,6.2464
The Boys from Brazil,Horror|Drama|Thriller|Science Fiction,5.315213
Aquamarine,Fantasy|Romance|Family|Comedy,16.931846
Paper Towns,Drama|Mystery|Romance,64.610671
My Baby's Daddy,Comedy,4.480167
Nebraska,Drama|Adventure,29.223881
Tales from the Crypt: Demon Knight,Horror|Comedy|Thriller,7.710797
Max Keeble's Big Move,Comedy|Family|Fantasy|Science Fiction,1.081822
Young Adult,Comedy|Drama,16.183746
Crank,Action|Thriller|Crime,47.992817
How to Be a Player,Comedy|Romance,1.20245
Living Out Loud,Comedy|Drama|Romance,0.700792
Just Wright,Comedy|Drama|Romance,10.409253
Rachel Getting Married,Drama,14.345428
The Postman Always Rings Twice,Romance|Crime|Drama,6.803763
Girl with a Pearl Earring,Drama|Romance,19.944479
Das Boot,Action|Drama|History|War|Adventure,26.967494
Sorority Boys,Comedy,3.444542
About Time,Comedy|Drama|Science Fiction,74.817641
十面埋伏,Adventure|Drama|Action|Romance,21.064082
Arbitrage,Drama|Thriller,16.40512
Project Almanac,Science Fiction|Thriller,32.940597
Cadillac Records,Drama|History|Music,13.427427
Screwed,Action|Comedy,5.359381
Fortress,Action|Thriller|Science Fiction,8.708229
For Your Consideration,Comedy|Drama,4.330428
Celebrity,Drama|Comedy,7.594593
Running with Scissors,Drama|Comedy,4.770195
From Justin to Kelly,Comedy|Romance,1.623338
Girl 6,Comedy,2.993939
In the Cut,Mystery|Thriller,10.536092
Two Lovers,Drama|Romance,8.290636
Last Orders,Comedy|Drama,3.603842
괴물,Horror|Drama|Science Fiction,27.65527
The Pursuit of D.B. Cooper,Adventure|Crime|Thriller,1.379643
Ravenous,Comedy|Horror|Thriller|Western,9.164386
Charlie Bartlett,Comedy|Drama,9.779444
La grande bellezza,Comedy|Drama,32.523573
The Dangerous Lives of Altar Boys,Comedy|Drama,2.24888
Stoker,Drama|Horror|Thriller,27.322212
2046,Fantasy|Drama|Science Fiction|Romance,12.664787
Married Life,Crime|Drama|Romance,3.004432
Duma,Adventure|Drama|Family,4.795244
Ondine,Drama|Romance,5.841285
Brother,Crime|Drama|Thriller,5.327714
Welcome to Collinwood,Comedy,3.582733
Critical Care,Comedy|Drama,2.678715
The Life Before Her Eyes,Thriller|Drama|Mystery,9.728143
Darling Companion,Drama|Romance,2.303865
Trade,Drama|Thriller,11.237374
Sorstalanság,War|Drama,1.906807
Breakfast of Champions,Comedy,2.695896
三枪拍案惊奇,Comedy|Drama|Thriller,1.416796
Cypher,Thriller|Science Fiction|Mystery,11.636883
南京!南京!,Drama|History|War,4.793348
兔侠传奇,Animation|Family|Action|Adventure|Comedy,0.738652
Space Battleship Yamato,Science Fiction,5.158067
5 Days of War,War|Drama,5.727602
Triangle,Horror,25.496926
10 Days in a Madhouse,Drama,0.489271
Heaven is for Real,Drama,11.150261
Snatch,Thriller|Crime,53.595686
Dancin' It's On,Drama|Romance,0.186234
Pet Sematary,Drama|Horror,20.747994
まあだだよ,Drama,2.930853
The Cry of the Owl,Drama,4.75919
三城记,Drama|History|Romance,0.753362
Gremlins,Fantasy|Horror|Comedy,45.072136
Star Wars,Adventure|Action|Science Fiction,126.393695
Dirty Grandpa,Comedy,56.805781
Doctor Zhivago,Drama|Romance|War,12.854853
Trash,Adventure|Crime|Drama|Thriller,14.637357
High School Musical 3: Senior Year,Comedy|Drama|Family|Music|Romance,21.801188
The Fighter,Drama,31.019381
Jackass Number Two,Action|Comedy|Documentary,11.227087
My Cousin Vinny,Comedy|Drama,19.231507
If I Stay,Drama,31.162838
Drive Hard,Action|Comedy|Crime,3.94487
Major League,Comedy,7.559192
St. Trinian's,Comedy|Family|Science Fiction,7.377587
Phone Booth,Thriller|Drama,38.018085
A Walk to Remember,Drama|Romance,33.283554
Dead Man Walking,Drama,15.864928
Cruel Intentions,Drama|Romance|Thriller,23.449703
Saw VI,Horror|Mystery,31.900899
History of the World: Part I,Comedy,14.282314
The Secret Life of Bees,Adventure,7.645979
Corky Romano,Action|Comedy|Crime,3.495758
Raising Cain,Drama|Horror|Thriller|Crime,7.558959
F.I.S.T.,Drama|Action,3.375208
Invaders from Mars,Science Fiction,4.234269
Brooklyn,Drama|Romance,39.337949
Barry Lyndon,Drama|Romance|War,29.543331
Out Cold,Comedy,4.12064
The Ladies Man,Comedy,2.259537
Quartet,Drama|Comedy|Romance,7.722021
Tomcats,Comedy|Romance,7.063053
Frailty,Drama|Thriller|Crime,16.003958
Woman in Gold,Drama,21.204929
Kinsey,Drama,6.799314
Army of Darkness,Fantasy|Horror|Comedy,33.758281
Slackers,Comedy|Romance,9.371811
What's Eating Gilbert Grape,Romance|Drama,33.282794
The Visual Bible: The Gospel of John,Drama|History,3.208172
Vera Drake,Crime|Drama,4.131918
The Guru,Comedy|Romance,4.093288
The Perez Family,Comedy|Drama|Romance,1.187671
Inside Llewyn Davis,Drama|Music,36.319205
O,Drama|Romance|Thriller,4.146752
Return to the Blue Lagoon,Drama|Adventure|Romance,9.705589
The Molly Maguires,Drama|History,1.396985
Romance & Cigarettes,Comedy|Music|Romance,4.056774
Copying Beethoven,Drama,5.062687
Brighton Rock,Drama|Thriller|Crime,3.122152
Saw V,Horror|Thriller|Crime,32.943848
Gli intoccabili,Drama|Action|Thriller|Crime|Foreign,0.700127
LOL,Drama|Comedy|Romance,31.763201
Jindabyne,Crime|Drama|Mystery|Thriller,8.950864
कभी अलविदा ना कहना,Drama|Romance,3.246903
An Ideal Husband,Drama|Comedy|Romance,4.519523
The Last Days on Mars,Science Fiction|Thriller|Horror,18.764453
Darkness,Horror,6.340135
2001: A Space Odyssey,Science Fiction|Mystery|Adventure,86.201184
E.T. the Extra-Terrestrial,Science Fiction|Adventure|Family|Fantasy,56.105798
In the Land of Women,Romance|Comedy|Drama,12.792446
The Blue Butterfly,Adventure|Drama|Family,1.985552
There Goes My Baby,Drama|Comedy,0.037073
Housefull,Drama|Comedy|Romance|Foreign,0.12082
September Dawn,Drama|Action|History|Western|Romance,3.646848
For Greater Glory - The True Story of Cristiada,History|Drama,5.759545
La Famille Bélier,Comedy|Drama|Music,25.302978
Good Will Hunting,Drama,43.734886
Misconduct,Drama|Thriller,10.016909
Saw III,Horror|Thriller|Crime,33.124871
Stripes,Action|Comedy,10.892398
Bring It On,Comedy,14.754281
The Purge: Election Year,Action|Horror|Thriller,53.727146
She's All That,Comedy|Romance,8.9876
Saw IV,Horror|Thriller|Crime,29.244768
White Noise,Drama|Horror|Thriller,14.447723
Madea's Family Reunion,Drama|Comedy|Romance,5.882208
The Color of Money,Drama,17.3393
The Longest Day,Action|Drama|History|War,19.524972
The Mighty Ducks,Comedy|Family,8.932837
The Grudge,Horror|Mystery|Thriller,35.695442
Happy Gilmore,Comedy,26.598884
Jeepers Creepers,Horror|Thriller,23.316208
Bill & Ted's Excellent Adventure,Adventure|Comedy|Science Fiction,25.929893
Oliver!,Drama|Family|Music,8.305998
The Best Exotic Marigold Hotel,Drama|Comedy,21.258991
Recess: School's Out,Science Fiction|Animation|Comedy|Family,5.699058
Mad Max Beyond Thunderdome,Action|Adventure|Science Fiction,36.582038
Commando,Action|Adventure|Thriller,34.224204
The Boy,Horror|Mystery|Thriller,38.179483
Devil,Horror|Mystery|Thriller,30.934688
Friday After Next,Comedy,7.499639
Insidious: Chapter 3,Drama|Horror|Thriller,45.946524
The Last Dragon,Action|Adventure|Comedy,4.928777
The Lawnmower Man,Horror|Thriller|Science Fiction,10.125029
Nick and Norah's Infinite Playlist,Comedy|Music|Romance,20.452449
Dogma,Fantasy|Comedy|Adventure,14.543435
The Banger Sisters,Comedy|Drama,6.015354
Twilight Zone: The Movie,Drama|Fantasy|Horror|Science Fiction|Thriller,12.902975
Road House,Action|Thriller,6.216203
A Low Down Dirty Shame,Action|Comedy|Crime,3.290639
Swimfan,Drama|Thriller,4.844451
Employee of the Month,Comedy|Romance,9.559737
Can't Hardly Wait,Comedy|Drama|Romance,11.350382
The Outsiders,Crime|Drama,13.455373
Pete's Dragon,Adventure|Family|Fantasy,31.974359
The Dead Zone,Horror|Science Fiction|Thriller,16.78512
Sinister 2,Horror,26.090495
Sparkle,Drama|Music,2.698185
Valentine,Horror|Thriller,5.904126
The Fourth Kind,Mystery|Science Fiction|Thriller,22.888173
A Prairie Home Companion,Drama|Comedy|Music,5.025446
Sugar Hill,Drama|Action|Thriller,2.580808
Invasion U.S.A.,Action|Thriller,4.192064
Roll Bounce,Comedy|Drama|Family,2.596338
Rushmore,Comedy|Drama,18.289303
Skyline,Science Fiction,26.268209
The Second Best Exotic Marigold Hotel,Drama|Comedy,17.592299
Kit Kittredge: An American Girl,Comedy|Drama|Family,6.27141
The Perfect Man,Comedy|Drama|Family|Romance,11.158906
Mo' Better Blues,Drama|Romance,3.079862
Kung Pow: Enter the Fist,Action|Comedy,8.288813
Tremors,Action|Horror,32.579697
Wrong Turn,Horror|Thriller,33.555764
The Long Riders,Western|History,2.959547
The Corruptor,Action|Crime|Mystery|Thriller,4.068107
Mud,Drama,17.663353
Reno 911!: Miami,Action|Adventure|Comedy|Crime,4.207456
One Direction: This Is Us,Documentary|Music,7.944457
"The Goods: Live Hard, Sell Hard",Comedy,3.352702
Hey Arnold! The Movie,Animation|Family,5.856363
My Week with Marilyn,Drama,21.006078
The Matador,Action|Comedy|Crime|Drama|Thriller,5.647538
Love Jones,Comedy|Drama|Romance,1.000178
The Gift,Thriller|Mystery,27.247013
End of the Spear,Adventure|Drama,1.83428
Get Over It,Comedy|Romance,11.592129
Office Space,Comedy|Crime,18.366362
Drop Dead Gorgeous,Comedy,6.736274
Big Eyes,Drama,28.570174
Very Bad Things,Comedy|Crime|Thriller,5.671691
Sleepover,Comedy|Family,5.842299
Body Double,Crime|Mystery|Horror|Thriller,9.525626
MacGruber,Action|Adventure|Comedy,14.038512
Dirty Pretty Things,Crime|Drama|Thriller,9.177896
Movie 43,Comedy,35.350303
Over Her Dead Body,Comedy,12.067921
Seeking a Friend for the End of the World,Comedy|Drama|Romance|Science Fiction,30.863082
Cedar Rapids,Comedy,10.254807
American History X,Drama,73.567232
The Collection,Horror|Thriller,16.361743
Teacher's Pet,Animation|Drama|Family|Music,1.374409
The Red Violin,Drama|Thriller|Mystery|Music|Romance,6.18869
The Straight Story,Drama,15.280261
Deuces Wild,Action|Crime|Drama|Romance,0.753481
Bad Words,Comedy,14.105392
Run Fatboy Run,Comedy|Romance,14.905357
Heartbeeps,Comedy|Romance|Family,0.518056
Black or White,Drama,12.172131
On the Line,Comedy|Family|Romance,3.084874
Rescue Dawn,Adventure|Drama|War,17.078656
Danny Collins,Comedy|Drama|Music,16.318608
"Jeff, Who Lives at Home",Drama|Comedy,10.409155
Io sono l'amore,Drama|Romance,5.355763
Atlas Shrugged Part II,Drama|Science Fiction|Mystery,4.725357
Romeo Is Bleeding,Action|Crime|Drama|Thriller,4.850402
The Limey,Action|Crime|Drama|Mystery|Thriller,8.902102
Crash,Drama,28.223163
The House of Mirth,Drama|Romance,3.007816
Malone,Action|Thriller,1.610132
Peaceful Warrior,Drama|Romance,8.326131
Bucky Larson: Born to Be a Star,Comedy,3.919057
Bamboozled,Comedy|Drama,2.23411
The Forest,Horror|Thriller,19.865989
Sphinx,Adventure|Mystery|Thriller,0.310513
While We're Young,Comedy|Drama|Mystery,19.263477
A Better Life,Drama,4.123533
Spider,Drama|Mystery|Thriller,6.948401
Gun Shy,Action|Comedy|Romance|Thriller,3.988432
Nicholas Nickleby,Adventure|Drama|Action|Family,5.099923
The Iceman,Thriller|Crime|Drama,19.494703
कृष,Action|Science Fiction,3.759988
Cecil B. Demented,Thriller|Comedy|Crime,4.176066
Killer Joe,Crime|Drama|Thriller,16.436178
The Joneses,Comedy|Drama,14.979375
Owning Mahowny,Crime|Drama|Thriller,8.045488
The Brothers Solomon,Comedy,8.312153
My Blueberry Nights,Drama|Romance,10.733761
Illuminata,Drama,0.111313
Swept Away,Comedy|Romance,4.570043
"War, Inc.",Action|Adventure|Comedy|Thriller,6.265659
少林足球,Action|Comedy,17.54768
The Brown Bunny,Drama,3.412162
Rien ne va plus,Comedy|Crime|Thriller,0.627964
Rosewater,Drama,5.75555
La femme de chambre du Titanic,Drama,1.031142
Coriolanus,Drama|Thriller,7.554799
Imaginary Heroes,Comedy|Drama,2.85283
High Heels and Low Lifes,Action|Crime|Comedy,1.769593
World's Greatest Dad,Comedy|Romance,9.805551
Severance,Horror|Comedy|Thriller,12.898984
Edmond,Drama|Thriller,2.803642
Welcome to the Rileys,Drama,6.085879
Police Academy: Mission to Moscow,Comedy|Crime,11.946898
Blood Done Sign My Name,Drama|Crime,0.397341
Cinco de Mayo: La Batalla,War|History|Drama,0.072085
Elsa & Fred,Comedy|Family|Romance,2.849895
"An Alan Smithee Film: Burn, Hollywood, Burn",Comedy,0.666218
The Open Road,Comedy|Drama|Romance,1.388136
The Good Guy,Comedy|Romance,2.631688
Motherhood,Comedy|Drama,10.955567
Free Style,Drama|Family,0.122874
Strangerland,Drama|Thriller,5.145655
Janky Promoters,Comedy,1.728816
Blonde Ambition,Comedy|Romance,3.064563
The Oxford Murders,Crime|Mystery|Thriller,9.318033
The Reef,Drama|Horror|Thriller,7.245108
Eulogy,Comedy|Drama,9.085482
White Noise 2: The Light,Thriller|Drama|Horror|Fantasy,6.814247
Beat the World,Music|Drama,2.873796
Fifty Dead Men Walking,Action|Thriller,4.481897
Jungle Shuffle,Family|Animation|Adventure,1.413934
Adam Resurrected,Drama|War,2.574014
Hross í oss,Drama|Romance|Comedy,1.617943
Hai Marjawaan!,Comedy|Romance,1.259968
The Devil's Tomb,Action|Horror|Thriller|Science Fiction,5.099472
Partition,Drama|Foreign|Romance,2.131524
Good Intentions,Comedy,0.304566
"좋은 놈, 나쁜 놈, 이상한 놈",Action|Adventure|Comedy|Western,11.847324
Nurse 3-D,Horror|Thriller,10.013629
Gunless,Drama|Action|Comedy|Western,3.753703
Adventureland,Comedy,19.978021
The Lost City,Drama|Romance,3.588529
Next Friday,Comedy,9.337388
American Heist,Action,11.431434
You Only Live Twice,Action|Thriller|Adventure,28.675891
Plastic,Drama|Action|Comedy|Crime,9.70276
Amour,Drama|Romance,17.151293
Poltergeist III,Horror|Thriller,11.225044
Re-Kill,Horror|Science Fiction,5.346205
"It's a Mad, Mad, Mad, Mad World",Action|Adventure|Comedy|Crime,14.562991
Volver,Comedy|Drama|Romance,19.747809
Heavy Metal,Animation|Science Fiction,12.928269
Gentlemen Broncos,Action|Comedy|Thriller,3.193777
Richard III,Drama|War,5.107235
Into the Grizzly Maze,Action|Horror|Thriller,10.073144
Kites,Drama|Action|Romance,4.807549
Melancholia,Drama|Science Fiction,36.173598
Red Dog,Drama|Comedy|Family,5.499412
Jab Tak Hai Jaan,Drama|Romance,5.900535
Alien,Horror|Action|Thriller|Science Fiction,94.184658
The Texas Chain Saw Massacre,Horror,29.262427
The Runaways,Drama|Music,17.611971
Fiddler on the Roof,Drama|Romance,7.623979
Thunderball,Adventure|Action|Thriller,31.036
Detention,Horror|Comedy|Science Fiction,10.424596
Mine vaganti,Comedy|Drama|Romance,7.720692
Set It Off,Drama|Action|Crime,6.717994
The Best Man,Drama|Comedy,3.951041
Child's Play,Horror|Thriller,27.600843
Sicko,Documentary,14.098952
The Purge: Anarchy,Horror|Thriller,82.975841
Down to You,Comedy|Drama|Family|Romance,3.269459
Harold & Kumar Go to White Castle,Comedy|Adventure,18.514292
The Contender,Drama|Thriller,7.029126
Boiler Room,Crime|Drama|Thriller,11.233081
Trading Places,Comedy,34.022209
Black Christmas,Horror|Thriller,4.134327
Breakin' All the Rules,Comedy|Romance,6.904734
Henry V,War|Drama|History|Action|Romance,4.641006
The Savages,Drama,5.663889
Chasing Papi,Comedy|Romance,1.118511
The Way of the Gun,Action|Crime|Drama|Thriller,8.775844
Igby Goes Down,Comedy|Drama,2.062087
PCU,Comedy,8.738737
The Ultimate Gift,Romance|Drama|Family,4.976268
The Ice Pirates,Action|Science Fiction|Comedy,3.810697
Gracie,Drama,2.365328
Trust the Man,Comedy|Drama|Romance,5.2545
Hamlet 2,Comedy|Music,5.293363
Velvet Goldmine,Drama|Music,10.932711
곡성,Horror|Mystery,9.05029
Glee: The Concert Movie,Documentary|Music|Family,9.933926
สุริโยไท,Drama|Foreign|History|War,0.843067
Due occhi diabolici,Horror|Thriller,8.218383
Barbecue,Comedy,5.119593
All or Nothing,Comedy|Drama,2.872281
Princess Kaiulani,Drama,0.717811
Opal Dream,Drama|Family|Foreign,1.458884
Flammen & Citronen,Crime|Drama|History|War,7.028946
Undiscovered,Comedy|Romance,2.009597
Red Riding: In the Year of Our Lord 1974,Thriller|Mystery|Crime|Drama,7.247023
La Fille du RER,Drama|Romance,2.351706
Veronika Decides to Die,Drama|Romance,4.799022
Crocodile Dundee,Adventure|Comedy,16.072466
"Ultramarines: A Warhammer 40,000 Movie",Animation|Science Fiction,3.891186
The I Inside,Thriller|Mystery|Science Fiction,3.789485
Beneath Hill 60,Drama|History|War,3.949796
Polisse,Drama,14.038703
Awake,Thriller|Crime|Mystery,18.172736
Star Wars: Clone Wars (Volume 1),Action|Adventure|Animation|Fantasy|Science Fiction,1.881466
Skin Trade,Thriller|Action|Drama,6.677926
The Lost Boys,Horror|Comedy,24.750909
Crazy Heart,Drama|Music|Romance,17.697042
The Rose,Drama|Music|Romance,7.000949
Baggage Claim,Comedy,11.436405
Barbarella,Science Fiction,14.171759
Håkon Håkonsen,Adventure|Family,0.702971
Election,Comedy,13.476596
The Namesake,Drama,3.604863
The DUFF,Romance|Comedy,40.28709
Glitter,Drama|Romance,3.809131
The Haunting in Connecticut 2: Ghosts of Georgia,Horror|Drama|Thriller,11.708343
실미도,Action|Drama|History,2.60632
Bright Star,Drama|Romance,9.230073
My Name Is Khan,Drama|Romance,14.719886
All Is Lost,Action|Adventure|Drama,28.540614
Limbo,Adventure|Drama|Thriller,0.034259
Namastey London,Drama|Foreign|Romance,1.840511
The Wind That Shakes the Barley,Drama|History|War,6.787967
Yeh Jawaani Hai Deewani,Romance,3.353176
Quo Vadis,Drama|History|Romance,7.973109
Repo! The Genetic Opera,Horror|Comedy|Music|Science Fiction,5.897479
Kurtlar vadisi - Irak,Adventure|Drama|Action,1.465762
Pulp Fiction,Thriller|Crime,121.463076
The Muppet Movie,Adventure|Comedy|Family,10.639916
Nightcrawler,Crime|Drama|Thriller,89.095538
Club Dread,Comedy|Horror,2.62082
The Sound of Music,Drama|Family|Music|Romance,37.960289
Splash,Comedy|Fantasy|Romance,21.735068
Little Miss Sunshine,Comedy|Drama,14.793177
Stand by Me,Crime|Drama,51.109279
28 Days Later,Horror|Thriller|Science Fiction,45.490374
You Got Served,Drama,3.804597
Escape from Alcatraz,Crime|Drama,26.356697
Brown Sugar,Comedy|Romance,3.501158
A Thin Line Between Love and Hate,Comedy|Thriller|Crime|Romance,2.088251
50/50,Comedy|Drama,33.372828
Shutter,Horror|Mystery|Thriller,8.864368
That Awkward Moment,Comedy|Romance,37.821106
Modern Problems,Comedy,4.293706
Kicks,Adventure,3.467923
Much Ado About Nothing,Drama|Comedy|Romance,10.19377
On Her Majesty's Secret Service,Adventure|Action|Thriller,25.289665
New Nightmare,Horror|Thriller|Mystery|Fantasy,14.730796
Drive Me Crazy,Drama|Comedy|Romance|Family,4.482714
Akeelah and the Bee,Drama,4.932893
Half Baked,Comedy|Crime,7.894489
New in Town,Comedy,13.987772
American Psycho,Thriller|Drama|Crime,45.310443
The Good Girl,Drama|Comedy|Romance,9.799177
Bon Cop Bad Cop,Action|Comedy|Crime,5.069095
The Boondock Saints II: All Saints Day,Action|Thriller|Crime,13.517017
The City of Your Final Destination,Drama,1.353971
Enough Said,Comedy|Drama|Romance,14.969093
Easy A,Comedy,45.395839
The Inkwell,Comedy|Drama|Romance,0.269661
Shadow of the Vampire,Drama|Horror,5.93923
Prom,Comedy,11.837067
The Pallbearer,Comedy|Romance,2.149469
Held Up,Comedy,1.569449
Woman on Top,Comedy|Drama|Romance,3.535789
Howards End,Drama|Romance,5.897391
Anomalisa,Animation|Comedy|Drama|Romance,21.024346
Another Year,Comedy|Drama,7.235794
8 femmes,Comedy|Thriller|Music|Crime|Mystery,8.204829
Showdown in Little Tokyo,Action|Thriller,8.403859
Clay Pigeons,Comedy|Crime|Drama|Thriller,4.221313
It's Kind of a Funny Story,Comedy|Drama,13.143045
Made in Dagenham,Comedy|Drama|History,6.138802
And When Did You Last See Your Father?,Drama,1.939054
Prefontaine,Drama|Romance,8.717235
The Wicked Lady,Drama|Adventure,0.289433
The Secret of Kells,Animation|Family|Fantasy,10.621353
Begin Again,Comedy|Music|Romance|Drama,35.735689
Down in the Valley,Drama|Romance,7.433574
